ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
36,New York,NY,36103,Suffolk County,36103158107,"Census Tract 1581.07; Suffolk County; New York",1.342713720628,3589,397,1348,164,1304,174,374,210,152,79,242,88,131,74,102,66,892,175,540,149,408,117,0,18,121,124,907,499,159,113,0,13,7,17,194,122,39,8,10.5,5.8,7.6,3.9,18.6,6.3,4.7,2.5,2.9,1.8,24.9,3.8,15,3.7,11.4,3.2,0,1.4,3.6,3.6,25.3,13.6,11.8,8.3,0,2.9,0.5,1.3,14.9,7.9,1.1,0.2,0.263,0.7006,0.2244,0.2122,0.3564,1.7566,0.2927,0.8639,0.1965,0.5026,0,0.571,2.134,0.2889,0.3779,0.3779,0.3779,0.5619,0,0.2248,0.5091,0.6525,1.9483,0.3932,6.2168,0.2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5838,171,119,186,183,156,118,511,230,0,13,0,13,54,61,0,13,13.1,7.8,5.2,5,4.3,3.3,14.2,5.6,0,1.1,0,1.1,1.5,1.7,0,1.1
36,New York,NY,36103,Suffolk County,36103158108,"Census Tract 1581.08; Suffolk County; New York",0.97226661232,2953,395,920,80,843,91,242,209,70,45,116,57,79,48,89,47,337,53,629,142,279,95,8,15,75,59,1059,483,68,57,0,13,8,16,26,25,0,13,8.2,7,4.2,2.6,13.8,6.6,4.1,2.4,3,1.7,11.4,2.1,21.3,4.3,9.4,3.3,0.9,1.8,2.8,2.1,35.9,15.6,7.4,6.2,0,4.3,0.9,1.9,3.1,3,0,0.4,0.1857,0.3726,0.0876,0.1776,0.37,1.1935,0.1471,0.195,0.5833,0.3369,0.1093,0.521,1.7455,0.1268,0.489,0.489,0.489,0.4818,0,0.2968,0.157,0,0.9356,0.0707,4.3636,0.0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,56,45,81,68,205,167,705,197,0,13,0,13,68,47,0,13,6.6,5.1,2.7,2.3,6.9,5.3,23.9,5.6,0,1.3,0,1.3,2.3,1.5,0,1.3
36,New York,NY,36103,Suffolk County,36103158111,"Census Tract 1581.11; Suffolk County; New York",0.57082091884,3431,537,1035,129,988,126,147,65,79,90,157,66,100,52,136,110,314,76,950,259,289,101,30,19,65,54,1411,580,0,18,0,13,38,48,8,9,0,13,4.3,1.8,4.1,4.4,15.9,6.4,4.7,2.5,4,3,9.2,2.8,27.7,4.3,8.4,2.6,3,1.9,2.1,1.7,41.1,15.6,0,1.7,0,3.8,3.8,4.8,0.8,0.9,0,0.4,0.0556,0.3603,0.1355,0.2122,0.4959,1.2595,0.1625,0.1182,0.8848,0.2564,0.3428,0.4631,2.0653,0.2524,0.5367,0.5367,0.5367,0,0,0.5779,0.0352,0,0.6131,0.0277,4.4746,0.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,62,44,219,123,871,420,260,197,0,13,0,13,20,22,41,57,6.3,4.6,6.4,3.5,25.4,9.2,7.6,5.4,0,1.2,0,1.2,0.6,0.6,1.2,1.7
36,New York,NY,36103,Suffolk County,36103158112,"Census Tract 1581.12; Suffolk County; New York",0.95465843061,4300,442,1279,103,1205,107,482,228,185,94,265,106,262,88,179,138,579,95,873,164,470,133,89,60,55,56,1390,609,0,18,0,13,29,34,9,17,27,2,11.2,5.2,8.2,4,22,8.6,8.6,3,4.2,3.1,13.5,2.4,20.3,3,10.9,2.9,7.3,4.9,1.3,1.3,32.3,13.8,0,1.4,0,3.1,2.4,2.8,0.7,1.4,0.6,0.1,0.2866,0.7392,0.3385,0.4366,0.5201,2.321,0.4672,0.3036,0.5199,0.463,0.7049,0.3724,2.3638,0.4223,0.4558,0.4558,0.4558,0,0,0.4755,0.0327,0.5252,1.0334,0.0914,6.174,0.2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,38,33,245,167,591,199,438,196,0,13,0,13,56,48,60,93,3.2,2.7,5.7,3.9,13.7,4.2,10.2,4.3,0,0.9,0,0.9,1.3,1.1,1.4,2.2
36,New York,NY,36103,Suffolk County,36103158114,"Census Tract 1581.14; Suffolk County; New York",0.75240661995,3229,346,1122,75,1081,87,88,55,44,36,216,98,109,72,92,64,580,101,717,147,260,88,20,29,76,81,542,448,43,30,0,13,0,18,38,48,12,2,2.7,1.7,2.7,2.2,20,8.9,4.9,3.2,2.8,2,18,3.3,22.2,2.9,8.1,2.7,1.9,2.7,2.5,2.6,16.8,13.8,3.8,2.7,0,3.5,0,1.7,3.5,4.5,0.4,0,0.0235,0.1941,0.2704,0.2271,0.3388,1.0539,0.1125,0.5636,0.6372,0.2369,0.2138,0.4986,2.1501,0.297,0.2746,0.2746,0.2746,0.3827,0,0,0.1758,0.4313,0.9898,0.0804,4.4684,0.0703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,61,43,195,186,169,123,91,96,0,13,0,13,87,98,0,13,5.6,4.1,6,5.5,5.2,3.6,2.8,3,0,1.2,0,1.2,2.7,3,0,1.2
36,New York,NY,36103,Suffolk County,36103158116,"Census Tract 1581.16; Suffolk County; New York",0.757873438168,2017,208,757,69,726,71,258,129,90,51,182,61,93,56,61,48,318,67,457,126,319,81,33,29,84,73,561,327,59,35,0,13,23,29,15,17,13,2,12.8,6.3,8.8,4.7,25.1,8,6.9,4.2,3,2.4,15.8,3.4,22.7,5.2,15.8,4.2,4.6,4,4.5,3.9,27.8,16,7.8,4.6,0,5.1,3.2,4,2.1,2.4,0.6,0.1,0.344,0.77,0.4418,0.349,0.37,2.2748,0.4507,0.4379,0.6649,0.7676,0.5068,0.621,2.9982,0.7834,0.4056,0.4056,0.4056,0.4903,0,0.5369,0.1005,0.5252,1.6529,0.2693,7.3315,0.4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,35,21,105,110,316,179,127,90,0,13,0,13,13,23,0,13,4.8,2.8,5.2,5.3,15.7,8.5,6.3,4.4,0,2,0,2,0.6,1.1,0,2
36,New York,NY,36103,Suffolk County,36103158117,"Census Tract 1581.17; Suffolk County; New York",0.470887296486,2623,726,1083,265,1022,254,205,145,10,16,355,233,82,64,28,43,896,359,390,192,629,535,102,94,40,62,611,1007,0,18,0,13,0,18,43,49,0,13,7.8,5.1,1,1.7,34.7,21.1,4.1,3.1,1.1,1.7,34.2,11.4,14.9,6.8,24,16.5,9.9,8.9,1.6,2.4,23.3,37.8,0,1.7,0,3.6,0,1.8,4.2,4.9,0,0.5,0.1707,0.0452,0.6851,0.1776,0.1125,1.1911,0.1462,0.9768,0.1929,0.9611,0.8149,0.4126,3.3583,0.8987,0.3555,0.3555,0.3555,0,0,0,0.2138,0,0.2138,0.0042,5.1187,0.1382,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1285,93,92,120,118,328,248,34,44,0,13,0,13,129,110,0,13,9.1,9.5,4.6,4.5,12.5,9.2,1.3,1.7,0,1.5,0,1.5,4.9,4.5,0,1.5
36,New York,NY,36103,Suffolk County,36103158118,"Census Tract 1581.18; Suffolk County; New York",1.053472357164,3700,457,1438,170,1394,182,188,87,31,36,359,171,283,239,168,215,850,146,657,262,360,116,11,21,217,232,923,684,386,145,0,13,27,37,205,88,91,6,5.1,2.3,1.6,1.9,25.8,11.8,10.3,8.1,4.6,5.7,23,4.4,17.8,6.2,9.8,3.5,0.8,1.5,6.3,6.7,24.9,18.2,26.8,9.6,0,2.7,1.9,2.6,14.7,6.3,2.5,0.3,0.0787,0.0883,0.4637,0.5176,0.561,1.7093,0.2768,0.8077,0.3347,0.3732,0.0998,0.6919,2.3073,0.389,0.3738,0.3738,0.3738,0.7038,0,0.4255,0.5057,0.7803,2.4153,0.6043,6.8057,0.3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,259,182,0,13,442,403,292,165,0,13,7,13,175,168,7,21,18.6,12.2,0,1.1,11.9,10.2,7.9,4.9,0,1.1,0.2,0.4,4.7,4.4,0.2,0.6
36,New York,NY,36103,Suffolk County,36103158119,"Census Tract 1581.19; Suffolk County; New York",1.472022369244,6405,812,1927,154,1796,157,652,378,236,145,338,118,224,131,178,109,738,136,1544,369,453,127,55,56,16,73,1981,1055,0,26,55,65,21,25,48,50,2,2,10.3,5.8,6.8,3.5,18.8,6.4,5.2,3,2.8,1.7,11.5,2.6,24.1,4.1,7.1,2.1,3.1,3.1,0.3,1.2,30.9,16,0,1.3,2.9,3.3,1.1,1.4,2.7,2.8,0,0,0.2556,0.6444,0.2317,0.2463,0.3388,1.7168,0.279,0.1995,0.7503,0.1611,0.3548,0.1722,1.6379,0.0964,0.439,0.439,0.439,0,0.8383,0.3246,0.1374,0,1.3003,0.1574,5.094,0.1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7785,57,34,292,230,1006,274,409,309,0,19,0,19,265,216,9,14,3.2,2,4.6,3.4,15.7,4.5,6.4,4.6,0,0.6,0,0.6,4.1,3.5,0.1,0.2
36,New York,NY,36103,Suffolk County,36103158120,"Census Tract 1581.20; Suffolk County; New York",0.80372536728,2751,273,956,115,889,87,114,84,63,44,153,63,152,90,25,22,432,109,517,139,285,99,62,55,29,52,740,382,0,18,0,13,0,18,0,13,0,13,4.1,3,4.2,2.9,17.2,6.9,7.8,4.3,0.9,0.8,15.7,3.7,18.8,4,10.4,3.5,7,6.1,1.1,1.9,26.9,13.6,0,1.9,0,4.1,0,2,0,4.4,0,0.5,0.0504,0.3726,0.1796,0.3975,0.0875,1.0876,0.1209,0.4316,0.4077,0.4241,0.6878,0.3424,2.2936,0.382,0.3954,0.3954,0.3954,0,0,0,0,0,0,0,3.7766,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,34,34,138,127,508,233,94,73,0,13,0,13,0,13,0,13,3.8,3.9,5,4.7,18.5,7.7,3.4,2.6,0,1.4,0,1.4,0,1.4,0,1.4
36,New York,NY,36103,Suffolk County,36103158205,"Census Tract 1582.05; Suffolk County; New York",1.349790198084,1547,192,525,41,505,43,31,34,26,18,49,26,40,29,0,13,223,62,419,118,125,46,12,12,13,50,155,263,10,16,0,13,21,29,48,42,0,13,2,2.2,2.9,2,9.7,5.1,4,2.9,0,2.5,14.4,4.3,27.1,5.1,8.1,3.1,2.4,2.4,0.9,3.4,10,17,1.9,3,0,7.3,4.2,5.7,9.5,8.4,0,0.8,0.0133,0.2149,0.0279,0.1733,0,0.4294,0.0137,0.3562,0.8699,0.2369,0.2748,0.3125,2.0503,0.2436,0.1697,0.1697,0.1697,0.3002,0,0.6036,0.4035,0,1.3073,0.1589,3.9567,0.0403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3351,13,13,0,13,80,44,56,45,0,13,0,13,19,23,0,13,2.6,2.6,0,2.5,5.2,2.7,3.6,2.9,0,2.5,0,2.5,1.2,1.5,0,2.5
36,New York,NY,36103,Suffolk County,36103158206,"Census Tract 1582.06; Suffolk County; New York",1.286025838886,3880,472,1644,219,1544,219,347,150,98,75,350,147,200,80,184,180,779,213,713,269,391,127,53,42,159,193,821,666,203,84,0,13,51,51,87,58,233,18,9.3,3.8,4.8,3.5,22.7,9,7.2,2.8,5,4.8,20.1,4.8,18.4,5.8,10.6,3.5,3.4,2.7,4.3,5.1,21.2,17,12.3,4.8,0,2.4,3.3,3.3,5.6,3.7,6,0.9,0.2251,0.4382,0.3643,0.3671,0.6048,1.9995,0.3695,0.6811,0.3751,0.4398,0.3884,0.6085,2.4929,0.5076,0.3285,0.3285,0.3285,0.5674,0,0.5433,0.2788,0.8904,2.2799,0.5363,7.1008,0.4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7166,111,66,26,39,520,253,174,127,6,10,0,13,95,93,0,13,7.2,4.2,0.7,1,13.4,6.2,4.5,3.2,0.2,0.3,0,1,2.4,2.4,0,1
36,New York,NY,36103,Suffolk County,36103158207,"Census Tract 1582.07; Suffolk County; New York",2.826174361622,4921,499,1967,194,1873,216,239,83,43,28,311,131,72,34,96,68,1315,271,968,211,535,189,20,24,43,81,908,704,91,42,0,13,31,24,91,107,42,2,4.9,1.6,1.7,1.1,16.6,6.7,2,1,2,1.3,26.7,4.8,19.7,3.6,10.9,3.6,1.1,1.3,0.9,1.7,18.5,14.2,4.6,2.1,0,2,1.6,1.3,4.9,5.4,0.9,0.1,0.0736,0.0974,0.1587,0.0604,0.2284,0.6185,0.0321,0.9053,0.4754,0.463,0.1268,0.3125,2.283,0.3751,0.2944,0.2944,0.2944,0.4104,0,0.3947,0.2453,0.6108,1.6612,0.2718,4.8571,0.1102,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5947,81,64,73,45,343,179,364,188,0,13,0,13,112,64,16,15,4.3,3.3,1.5,0.9,7,3.5,7.4,3.9,0,0.8,0,0.8,2.3,1.3,0.3,0.3
36,New York,NY,36103,Suffolk County,36103158208,"Census Tract 1582.08; Suffolk County; New York",1.603044152434,4571,572,1589,136,1496,129,390,241,267,124,250,125,113,75,39,37,676,86,1000,239,466,131,24,33,115,125,1184,806,15,22,10,17,33,31,20,25,24,3,8.5,5.2,10.1,4,16.7,8.2,3.7,2.4,0.9,0.8,14.8,2.2,21.9,3.2,10.2,2.7,1.6,2.2,2.7,3,25.9,17.3,0.9,1.4,0.6,1.1,2.2,2.1,1.3,1.6,0.5,0,0.1974,0.8284,0.1619,0.1552,0.0875,1.4304,0.207,0.382,0.6206,0.408,0.1819,0.5116,2.1041,0.2721,0.3839,0.3839,0.3839,0.2347,0.7243,0.4582,0.0602,0.4814,1.9588,0.3989,5.8772,0.2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,79,65,2,3,888,216,142,95,0,13,0,13,152,92,0,13,5.3,4.4,0,0.1,19.4,4.9,3.1,2.1,0,0.9,0,0.9,3.3,2,0,0.9
36,New York,NY,36103,Suffolk County,36103158209,"Census Tract 1582.09; Suffolk County; New York",1.14210709059,3581,839,1287,218,1248,229,852,585,29,32,453,202,235,187,75,61,391,208,829,349,544,233,71,107,144,145,1607,947,262,114,0,13,60,83,134,93,73,4,23.8,15.4,1.8,2.1,36.3,14.8,10.1,7.6,2.1,1.8,10.9,6.1,23.1,7.2,15.2,6.8,5.7,8.5,4.2,4.2,44.9,24.3,20.3,8.2,0,3.1,4.8,6.6,10.7,7.4,2,0.5,0.6554,0.1042,0.713,0.5077,0.2431,2.2234,0.4372,0.1752,0.6864,0.7404,0.6021,0.6019,2.806,0.6978,0.5627,0.5627,0.5627,0.6512,0,0.6374,0.4284,0.7462,2.4632,0.6247,8.0553,0.5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,137,95,287,280,1250,696,63,93,0,13,0,13,7,13,0,13,11,7.7,8,7.8,34.9,12.8,1.8,2.7,0,1.1,0,1.1,0.2,0.4,0,1.1
36,New York,NY,36103,Suffolk County,36103158304,"Census Tract 1583.04; Suffolk County; New York",3.589925044434,6882,1494,2763,527,2336,596,467,303,297,138,639,477,253,145,101,84,1450,527,1539,543,571,174,0,26,8,74,658,2093,0,26,0,19,29,49,62,61,58,5,6.8,4.1,9.8,4.6,27.4,19.2,5.3,3.1,1.5,1.3,21.1,8.1,22.4,5.5,8.3,2.8,0,1.1,0.1,1.1,9.6,30.3,0,0.9,0,1.4,1.2,2.1,2.7,2.7,0.8,0.2,0.1329,0.8143,0.508,0.2529,0.1581,1.8662,0.3275,0.7364,0.6491,0.2501,0,0.1282,1.7638,0.1307,0.162,0.162,0.162,0,0,0.3388,0.1374,0.588,1.0642,0.0973,4.8562,0.1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,82,99,2,4,595,473,51,62,0,19,0,19,10,28,0,19,3.5,4.1,0,0.1,8.6,6.8,0.7,0.9,0,0.6,0,0.6,0.1,0.4,0,0.6
36,New York,NY,36103,Suffolk County,36103158306,"Census Tract 1583.06; Suffolk County; New York",2.492229336394,6080,870,2012,149,1991,154,141,95,216,186,397,143,388,186,79,76,1616,256,1329,463,505,185,14,29,30,88,1116,1138,0,26,0,19,16,33,73,52,47,5,2.3,1.5,7.6,6.4,19.9,7,9.1,4.3,1.3,1.2,26.6,5.9,21.9,5.6,8.3,3.3,0.7,1.5,0.5,1.5,18.4,18.5,0,1.3,0,2,0.8,1.7,3.7,2.6,0.8,0.1,0.0176,0.7006,0.2676,0.4624,0.135,1.5832,0.2452,0.9031,0.6206,0.2501,0.0903,0.231,2.0951,0.2678,0.2925,0.2925,0.2925,0,0,0.2778,0.1861,0.588,1.0519,0.0956,5.0227,0.1266,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2395,234,121,277,289,505,336,183,129,0,19,0,19,151,233,0,19,11.8,6.2,4.6,4.6,8.3,5.2,3,2.2,0,0.7,0,0.7,2.5,3.9,0,0.7
36,New York,NY,36103,Suffolk County,36103158309,"Census Tract 1583.09; Suffolk County; New York",1.80209440531,5082,585,1891,183,1811,174,728,283,47,34,516,149,270,144,219,141,994,310,982,202,388,128,40,47,32,78,2491,685,134,88,0,19,17,32,167,77,5,2,14.5,5.4,1.7,1.3,28.5,7.8,7.4,4.1,4.3,2.7,19.6,5.8,19.3,3,7.6,2.8,2.2,2.6,0.7,1.6,49,12.2,7.1,4.6,0,2.1,0.9,1.8,9.2,4.2,0.1,0,0.4045,0.0974,0.5376,0.3771,0.5303,1.9469,0.3535,0.6536,0.4422,0.1961,0.2469,0.2753,1.8141,0.1477,0.5891,0.5891,0.5891,0.4738,0,0.2968,0.3953,0.2617,1.4276,0.1933,5.7777,0.2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,154,139,722,284,1224,425,170,121,4,7,0,19,358,202,13,20,8.5,7.5,14.2,5.5,24.1,7.2,3.3,2.4,0.1,0.1,0,0.8,7,3.7,0.3,0.4
36,New York,NY,36103,Suffolk County,36103158310,"Census Tract 1583.10; Suffolk County; New York",2.95269960092,4872,878,1919,232,1819,234,727,341,71,53,471,166,328,147,145,117,1554,310,965,430,460,130,142,83,86,79,858,1246,26,22,0,13,0,18,134,70,248,5,15.6,6.7,3.7,2.8,25.9,8.5,9.2,3.6,3.1,2.4,31.9,7.4,19.8,6,9.9,3.2,7.8,4.5,1.9,1.7,17.6,25.4,1.4,1.1,0,2.1,0,1,7.4,3.9,5.1,0.9,0.4386,0.3128,0.4667,0.4662,0.3842,2.0685,0.3912,0.9655,0.4824,0.3829,0.7282,0.443,3.002,0.7847,0.2842,0.2842,0.2842,0.2702,0,0,0.3449,0.8712,1.4863,0.2108,6.841,0.3918,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2758,256,129,74,43,719,314,0,13,4,9,0,13,29,48,32,38,14.1,6.9,1.5,1,14.8,6.5,0,0.8,0.1,0.2,0,0.8,0.6,1,0.7,0.8
36,New York,NY,36103,Suffolk County,36103158315,"Census Tract 1583.15; Suffolk County; New York",1.388808121796,4122,575,1865,254,1742,272,378,249,196,115,532,263,132,81,164,122,839,172,545,249,424,119,68,53,15,51,1634,655,8,19,0,13,3,20,122,134,25,3,9.2,5.9,8.3,4.5,30.5,14.3,4,2.5,4,2.9,20.4,4.6,13.2,5.1,10.3,2.6,3.9,3,0.4,1.3,39.6,14.9,0.4,1,0,2.1,0.2,1.1,7,7.3,0.6,0.1,0.2215,0.7454,0.5926,0.1733,0.4959,2.2287,0.4397,0.6994,0.1337,0.4161,0.4437,0.202,1.8949,0.1769,0.525,0.525,0.525,0.1909,0,0.1997,0.3309,0.5252,1.2467,0.1433,5.8953,0.2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,66,56,351,218,572,154,47,46,0,13,0,13,517,304,147,232,3.8,3.5,8.5,4.9,13.9,3.5,1.1,1.1,0,1,0,1,12.5,6.6,3.6,5.4
36,New York,NY,36103,Suffolk County,36103158317,"Census Tract 1583.17; Suffolk County; New York",1.303016643498,5549,866,2058,222,1988,229,300,129,164,104,363,170,96,96,140,146,591,139,1454,315,426,160,82,132,93,102,971,1315,0,26,23,36,6,24,51,55,51,6,5.4,2.2,5.6,3.6,18.3,8.3,2.7,2.6,2.5,2.7,10.7,2.8,26.2,4.3,7.7,2.9,4.1,6.6,1.7,1.9,17.5,23.5,0,1.3,1.1,1.8,0.3,1.2,2.6,2.8,0.9,0.2,0.0878,0.5281,0.2136,0.0965,0.2976,1.2236,0.1559,0.168,0.8435,0.2048,0.4629,0.4226,2.1018,0.2706,0.2827,0.2827,0.2827,0,0.77,0.2051,0.1304,0.6108,1.7163,0.2951,5.3244,0.1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,106,86,92,128,525,268,200,220,0,19,0,19,154,133,0,19,5.3,4.4,1.7,2.3,9.5,5.4,3.6,4.2,0,0.7,0,0.7,2.8,2.3,0,0.7
36,New York,NY,36103,Suffolk County,36103158318,"Census Tract 1583.18; Suffolk County; New York",1.338953859352,4923,954,1740,261,1716,261,150,84,106,50,231,131,110,44,152,104,690,164,976,305,409,114,14,23,40,58,1187,1099,0,18,0,13,12,22,64,41,16,2,3,1.6,3.6,1.7,13.5,7.4,3.2,1.4,3.1,2.2,14,4,19.8,3.3,8.3,2.5,0.8,1.3,0.9,1.2,24.1,21.8,0,1,0,2.3,0.7,1.3,3.7,2.4,0.3,0.1,0.0288,0.3005,0.081,0.1233,0.3842,0.9178,0.0808,0.3309,0.4824,0.2501,0.0998,0.3125,1.4757,0.0633,0.3641,0.3641,0.3641,0,0,0.2583,0.1861,0.3787,0.8231,0.0502,3.5807,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,228,121,65,69,868,700,35,37,13,20,0,13,159,90,47,74,13.3,6.7,1.3,1.4,17.6,11.8,0.7,0.7,0.3,0.4,0,0.8,3.2,1.9,1,1.5
36,New York,NY,36103,Suffolk County,36103158319,"Census Tract 1583.19; Suffolk County; New York",1.10908764755,4134,959,1426,285,1349,297,318,155,77,46,287,196,231,65,276,241,891,305,853,234,468,176,34,34,39,62,1187,1275,48,48,0,13,56,48,36,47,147,5,8,3.4,3.6,2.3,21.3,13.8,8.1,2.4,6.8,5.7,21.6,5.9,20.6,4.3,11.6,4.3,2.5,2.5,1,1.6,28.7,30.1,3.4,3.3,0,2.8,4.2,3.4,2.7,3.5,3.6,0.8,0.1785,0.3005,0.3191,0.4115,0.7421,1.9517,0.3549,0.7581,0.5389,0.5182,0.2868,0.3289,2.4309,0.4666,0.4166,0.4166,0.4166,0.3666,0,0.6036,0.1374,0.8276,1.9352,0.3871,6.7344,0.3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440,65,52,144,139,658,240,230,166,0,13,0,13,155,188,0,13,4.8,3.9,3.5,3.5,15.9,6.1,5.6,4.3,0,1,0,1,3.7,4,0,1
36,New York,NY,36103,Suffolk County,36103158320,"Census Tract 1583.20; Suffolk County; New York",1.831077538042,6235,669,2325,162,2248,135,706,431,68,59,576,204,123,81,112,86,1024,244,1332,325,649,253,82,65,12,75,1879,854,248,126,0,19,12,24,95,52,15,2,11.4,6.8,1.9,1.7,25.6,8.9,2.8,1.9,1.8,1.4,16.4,4,21.4,4,10.4,3.8,3.6,2.9,0.2,1.2,30.1,13.3,10.7,5.4,0,1.7,0.5,1.1,4.2,2.3,0.2,0,0.2934,0.1139,0.4569,0.1014,0.1995,1.1651,0.1401,0.4701,0.5895,0.4241,0.4082,0.1461,2.038,0.2366,0.4313,0.4313,0.4313,0.5433,0,0.2248,0.2138,0.3191,1.301,0.1575,4.9354,0.1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,160,95,456,147,1128,321,235,158,0,19,0,19,60,60,0,19,7.1,4.2,7.3,2.4,18.1,4.4,3.8,2.4,0,0.6,0,0.6,1,1,0,0.6
36,New York,NY,36103,Suffolk County,36103158322,"Census Tract 1583.22; Suffolk County; New York",0.680657671392,1974,187,850,45,802,64,69,38,46,44,197,58,43,29,17,20,646,73,382,81,206,68,16,17,0,52,455,278,0,18,0,13,0,18,9,11,0,13,3.5,1.9,5,4.8,24.6,7,2.7,1.9,0.9,1,32.7,4.3,19.4,3.2,10.4,3.4,2,2.1,0,2.7,23,13.9,0,2.1,0,4.6,0,2.2,1.1,1.3,0,0.7,0.0387,0.4615,0.4255,0.0965,0.0875,1.1097,0.1264,0.9685,0.4518,0.4241,0.2248,0,2.0692,0.2539,0.3515,0.3515,0.3515,0,0,0,0.0494,0,0.0494,0.0021,3.5798,0.0213,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,761,0,13,126,139,87,87,177,88,0,13,0,13,65,64,0,13,0,4.9,6.4,6.8,4.4,4.3,9,4.5,0,2,0,2,3.3,3.2,0,2
